Name,Sector,CUSIP,ISIN,Price,Duration,YTM (%),Maturity,Coupon (%),credit_spread,ticker,marketCapitalization,shareOutstanding,mention,positiveScore,negativeScore,positiveMention,negativeMention,score,RTG_FITCH,RTG_SP,RTG_MOODY,BB_COMPOSITE,operating_profit_margin,ebitda_margin,roa,debt_to_assets,debt_to_equity,int_coverage,debt_service_coverage,cash_coverage,current_ratio,quick_ratio,cash_ratio
nasdaq inc,Brokerage/Asset Managers/Exchanges,63111XAG6,US63111XAG60,99.73,1.65,5.8,28-jun-25,5.65,0.46,NDAQ,23995.88121,491.316,208,10.29649598,-86.69575659,14,180,-79.20835469,,BBB,Baa2,BBB,0.889043964,0.305652477,0.010406517,0.403749464,1.661427426,10.36111111,2.352272727,30.38068182,1.595347198,,0.6282458
nasdaq inc,Brokerage/Asset Managers/Exchanges,63111XAL5,US63111XAL55,95.4,14.7,6.42,28-jun-63,6.1,1.08,NDAQ,23995.88121,491.316,208,10.29649598,-86.69575659,14,180,-79.20835469,,BBB,Baa2,BBB,0.889043964,0.305652477,0.010406517,0.403749464,1.661427426,10.36111111,2.352272727,30.38068182,1.595347198,,0.6282458
tjx companies inc,Consumer Cyclical,872540AQ2,US872540AQ25,91.73,2.81,5.28,15-sep-26,2.25,-0.06,TJX,102017.6573,1144.08,156,31.43671791,-65.21699117,38,110,-34.36110757,,A,A2,A,0.799419972,0.11945446,0.034195422,0.434548095,1.901937046,67.84210526,,,1.195890278,,0.441019676
tjx companies inc,Consumer Cyclical,872540AT6,US872540AT63,92.31,5.54,5.28,15-abr-30,3.88,-0.06,TJX,102017.6573,1144.08,156,31.43671791,-65.21699117,38,110,-34.36110757,,A,A2,A,0.799419972,0.11945446,0.034195422,0.434548095,1.901937046,67.84210526,,,1.195890278,,0.441019676
tjx companies inc,Consumer Cyclical,872540AW9,US872540AW92,78.2,6.94,5.07,15-may-31,1.6,-0.27,TJX,102017.6573,1144.08,156,31.43671791,-65.21699117,38,110,-34.36110757,,A,A2,A,0.799419972,0.11945446,0.034195422,0.434548095,1.901937046,67.84210526,,,1.195890278,,0.441019676
tjx companies inc,Consumer Cyclical,872540AV1,US872540AV10,83.58,4.4,5.17,15-may-28,1.15,-0.17,TJX,102017.6573,1144.08,156,31.43671791,-65.21699117,38,110,-34.36110757,,A,A2,A,0.799419972,0.11945446,0.034195422,0.434548095,1.901937046,67.84210526,,,1.195890278,,0.441019676
tjx companies inc,Consumer Cyclical,872540AU3,US872540AU37,85.78,14.1,5.53,15-abr-50,4.5,0.19,TJX,102017.6573,1144.08,156,31.43671791,-65.21699117,38,110,-34.36110757,,A,A2,A,0.799419972,0.11945446,0.034195422,0.434548095,1.901937046,67.84210526,,,1.195890278,,0.441019676
l3harris technologies inc,Capital Goods,413875AW5,US413875AW58,94.9,4.1,5.64,15-jun-28,4.4,0.3,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,502431AM1,US502431AM16,94.9,4.1,5.64,15-jun-28,4.4,0.3,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,502431AQ2,US502431AQ20,97.21,7.47,5.77,31-jul-33,5.4,0.43,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,502431AP4,US502431AP47,99.06,2.99,5.71,15-ene-27,5.4,0.37,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,413875AR6,US413875AR63,97.07,1.47,5.77,27-abr-25,3.83,0.43,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,502431AF6,US502431AF64,85.4,5.51,5.72,15-dic-29,2.9,0.38,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,502431AL3,US502431AL33,94.83,2.91,5.62,15-dic-26,3.85,0.28,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,413875AT2,US413875AT20,88.94,12.13,5.97,27-abr-45,5.05,0.63,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,502431AN9,US502431AN98,76.97,6.63,5.69,15-ene-31,1.8,0.35,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,413875AS4,US413875AS47,91.93,8.44,5.82,27-abr-35,4.85,0.48,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,413875AN5,US413875AN59,100.64,10.45,6.09,15-dic-40,6.15,0.75,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
l3harris technologies inc,Capital Goods,502431AR0,US502431AR03,96.54,14.14,5.85,31-jul-53,5.6,0.51,LHX,32897.73902,189.133,53,10.94688593,-24.73111892,15,30,-13.38687733,BBB+,BBB,Baa2,BBB,0.849563179,0.15746857,0.009869351,0.269328658,0.516822227,4.351351351,0.392789374,0.347248577,1.085750515,,0.058012363
state street corp,Banking,857477CD3,US857477CD34,99.12,2.58,5.61,03-ago-26,5.27,0.27,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BE2,US857477BE26,95.83,1.07,6.32,01-nov-25,2.35,0.98,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477CA9,US857477CA94,92.23,7.05,5.99,26-ene-34,4.82,0.65,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BP7,US857477BP72,77.55,6.66,5.98,03-mar-31,2.2,0.64,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,A,A-,A2 *-,A-,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477AN3,US857477AN34,96.95,1.18,5.89,16-dic-24,3.3,0.55,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477AW3,US857477AW33,93.32,2.5,5.37,19-may-26,2.65,0.03,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BT9,US857477BT94,79.28,7.34,5.71,07-feb-33,2.62,0.37,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477AT0,US857477AT04,95.93,1.81,5.83,18-ago-25,3.55,0.49,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BS1,US857477BS12,89.64,3.58,5.4,07-feb-28,2.2,0.06,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BM4,US857477BM42,95.38,1.45,6.84,30-mar-26,2.9,1.5,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477CB7,US857477CB77,98.73,1.53,6.12,18-may-26,5.1,0.78,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BF9,US857477BF90,84.38,5.38,6.45,01-nov-34,3.03,1.11,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,A,A-,A2 *-,A,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BD4,US857477BD43,94.24,4.5,5.61,03-dic-29,4.14,0.27,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BV4,US857477BV41,88.26,6.92,5.99,04-ago-33,4.16,0.65,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BG7,US857477BG73,83.66,5.72,5.49,24-ene-30,2.4,0.15,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BQ5,US857477BQ55,88.85,2.99,5.66,18-nov-27,1.68,0.32,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477CC5,US857477CC50,94.28,7.06,6.04,18-may-34,5.16,0.7,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BX0,US857477BX07,99.7,1.93,6.14,04-nov-26,5.75,0.8,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BY8,US857477BY89,100.27,3.52,5.97,04-nov-28,5.82,0.63,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BU6,US857477BU67,90.83,6.69,5.89,13-may-33,4.42,0.55,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BN2,US857477BN25,85.55,5.5,6.11,30-mar-31,3.15,0.77,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BR3,US857477BR39,94.33,1.34,5.98,06-feb-26,1.75,0.64,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
state street corp,Banking,857477BZ5,US857477BZ54,98.36,1.3,6.07,26-ene-26,4.86,0.73,STT,21928.82758,318.64,92,15.61895991,-35.9744695,30,54,-21.58264558,AA-,A,A1 *-,A+,,,0.002590295,0.058497221,0.711907123,,-0.534504391,56.44792974,,,
micron technology inc,Technology,595112BV4,US595112BV48,102.4,4.83,6.27,01-nov-29,6.75,0.93,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112BP7,US595112BP79,94.18,3.09,6.1,15-feb-27,4.18,0.76,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112BS1,US595112BS19,77.01,7.27,6.2,15-abr-32,2.7,0.86,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112CB7,US595112CB74,96.12,7.43,6.41,15-sep-33,5.88,1.07,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112BQ5,US595112BQ52,92.05,5.37,6.18,15-feb-30,4.66,0.84,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112BN2,US595112BN22,96.56,4.53,6.08,06-feb-29,5.33,0.74,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112BM4,US595112BM49,97.83,2.14,5.96,06-feb-26,4.97,0.62,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112CA9,US595112CA91,97.23,3.9,6.08,15-abr-28,5.38,0.74,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112BZ5,US595112BZ51,96.5,7.06,6.37,09-feb-33,5.88,1.03,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112BT9,US595112BT91,67.4,11.98,6.44,01-nov-41,3.37,1.1,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
micron technology inc,Technology,595112BU6,US595112BU64,61.39,14.47,6.48,01-nov-51,3.48,1.14,MU,74370.98139,1095.3,172,30.98382095,-67.29931481,50,105,-35.9868605,BBB,BBB-,Baa3,BBB-,0.726812367,0.085820896,-0.028867235,0.210840438,0.304988437,-13.73109244,0.063492063,24.5978836,4.25822884,10271000000,1.821708464
texas instruments inc,Technology,882508BD5,US882508BD51,82.42,13.96,5.45,15-may-48,4.15,0.11,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,WD,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BG8,US882508BG82,85.26,5.42,5.16,04-sep-29,2.25,-0.18,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,WD,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BJ2,US882508BJ22,81.41,6.03,5.09,04-may-30,1.75,-0.25,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,WD,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BH6,US882508BH65,94.17,1.42,5.54,12-mar-25,1.38,0.2,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,WD,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882926AA6,US882926AA67,90.62,16.26,5.64,18-may-63,5.05,0.3,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BF0,US882508BF00,83.62,11.06,5.46,15-mar-39,3.88,0.12,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,WD,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508CC6,US882508CC69,92.49,14.81,5.52,14-mar-53,5,0.18,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508CB8,US882508CB86,97.45,7.44,5.24,14-mar-33,4.9,-0.1,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BV5,US882508BV59,98.08,3.89,5.09,15-feb-28,4.6,-0.25,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BP8,US882508BP81,88.73,7.36,5.25,16-ago-32,3.65,-0.09,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BC7,US882508BC78,91.67,3.73,5.17,03-nov-27,2.9,-0.17,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,WD,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BK9,US882508BK94,89.03,2.87,5.14,15-sep-26,1.13,-0.2,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BL7,US882508BL77,79.47,7.18,5.06,15-sep-31,1.9,-0.28,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BM5,US882508BM50,62.05,16.81,5.32,15-sep-51,2.7,-0.02,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BQ6,US882508BQ64,79.66,15.26,5.52,16-ago-52,4.1,0.18,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
texas instruments inc,Technology,882508BR4,US882508BR48,99.16,1.1,5.46,18-nov-24,4.7,0.12,TXN,145637.8014,907.966,122,23.15373675,-69.72789439,26,89,-47.91545214,,A+,Aa3,A+,0.792981682,0.52769808,0.055657907,0.362616762,0.703826851,23.49438202,3.605670103,8.863402062,5.722611582,,1.268535596
oneok inc,Energy,682680BJ1,US682680BJ18,98.88,4.4,5.9,01-nov-28,5.65,0.56,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680BH5,US682680BH51,99.3,2.79,5.79,01-nov-26,5.55,0.45,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680BL6,US682680BL63,98.89,7.36,6.2,01-sep-33,6.05,0.86,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680AU7,US682680AU71,94.27,4.18,5.93,15-jul-28,4.55,0.59,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680BK8,US682680BK80,98.18,5.72,6.11,01-nov-30,5.8,0.77,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680BD4,US682680BD48,99.93,2.08,5.88,15-ene-26,5.85,0.54,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680AV5,US682680AV54,82.57,12.57,6.64,15-jul-48,5.2,1.3,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680AT0,US682680AT09,79.78,12.48,6.65,13-jul-47,4.95,1.31,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680AW3,US682680AW38,92.17,4.75,6.05,15-mar-29,4.35,0.71,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680BB8,US682680BB81,84.21,5.71,6.08,15-mar-30,3.1,0.74,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680BG7,US682680BG78,99.34,6.79,6.19,15-nov-32,6.1,0.85,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680BE2,US682680BE21,100.81,5.7,6.21,15-ene-31,6.35,0.87,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680BF9,US682680BF95,102.65,12.03,6.93,15-ene-51,7.15,1.59,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680BN2,US682680BN20,99.21,12.96,6.69,01-sep-53,6.63,1.35,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680AN3,US682680AN39,96.04,8.22,6.49,15-jun-35,6,1.15,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
oneok inc,Energy,682680AY9,US682680AY93,86.74,5.24,6.09,01-sep-29,3.4,0.75,OKE,29542.0613,447.675,58,9.82779862,-37.03743722,12,41,-26.70375189,BBB,BBB,Baa2,BBB,0.908092176,0.258038585,0.019469174,0.533197437,1.77569964,4.405555556,,,1.22808174,,0.069874753
